Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Created_at,location,followers_count,Original_tweet,User_id,Content,Retweet_count
1.28935E+18,positive,1.522783399,3.070712328,-0.570536017,2020-08-01 0:01,Manchester,245,"1,289,203,004,378,360,000",186379571,I love these photos of the BAME community 😍 https://t.co/Y76zQl2wW3 https://t.co/joEMKPcsSj,3132
1.28935E+18,positive,1.19305253,3.912793636,-0.893454909,2020-08-01 0:01,"Pasig City, National Capital Region",23,FALSE,1.22268E+18,Halos 5 months na may pandemic but still greatful that my family and i are still healthy and blessed. Thank you lord! Please continued to heal those who are insick and guide those who are inneed. #blessedaugust,0
1.28935E+18,negative,0.58561784,-0.926844418,2.529132128,2020-08-01 0:01,"Cozumel, Quintana Roo, MX",333,FALSE,1.04906E+18,This is a outright lie... https://t.co/j7jJ1v46RN,0
1.28935E+18,negative,0.859130263,-0.318604738,1.024706483,2020-08-01 0:01,,343,"1,288,573,155,733,250,000",2963321795,do not look away. https://t.co/4v0Akz1avo,36008
1.28935E+18,positive,1.49681747,1.516750574,0.215156645,2020-08-01 0:01,,185,"1,289,173,114,832,570,000",37696056,"Decent Tories might well sit there and think “oh well at least our ‘team’ is in power, I’m sure things will improve.” It doesn’t - it gets worse until you have the guts to speak out. The Tory Party of today is a sewer, led by a man without scruples. It won’t end well for anyone. https://t.co/4GObPJj6LA",834
1.28935E+18,negative,0.974581122,-0.80879432,3.028869867,2020-08-01 0:01,"Michigan, USA",1856,"1,289,349,241,479,940,000",554141586,"Is your doctor Donald Trump?

Look forward to you jumping on TV in a few weeks like one of those idiots kneeling before a televangelist.

""Trump healed me! I am alive because of Trump."" https://t.co/AorLxPXQnu",159
1.28935E+18,neutral,1.207792521,0.421378821,0.844613612,2020-08-01 0:01,,2,"1,289,331,459,983,990,000",7.7892E+17,"Because of an error by @SocialSecurity, some seniors and people with disabilities received extra benefits. I'm supporting legislation to protect these Americans from having to repay hundreds or even thousands they didn't know were provided in error, in the middle of a pandemic.",3245
1.28935E+18,positive,1.365297079,1.589520574,-0.181070805,2020-08-01 0:01,VA USA soon to be Ann Arbor MI,2306,"1,289,259,106,897,780,000",17812913,"Mitch McConnell is obstructing over 200 bipartisan bills, ones that would make prescriptions more affordable, invest in infrastructure, expand voting access, and tackle the opioid epidemic.
Our mission: Remove Mitch from the swamp he created and return integrity to the Senate.",9682
1.28935E+18,negative,0.974581122,-0.80879432,3.028869867,2020-08-01 0:01,"Detroit, Michigan",433,"1,289,349,241,479,940,000",65645205,"Is your doctor Donald Trump?

Look forward to you jumping on TV in a few weeks like one of those idiots kneeling before a televangelist.

""Trump healed me! I am alive because of Trump."" https://t.co/AorLxPXQnu",159
1.28935E+18,negative,1.475101113,-0.646676183,1.924718618,2020-08-01 0:01,"San Diego, CA",367,"1,288,567,602,344,790,000",590140624,Pretty clear Trump is actively seeking to destroy the post office so as to sabotage free and fair elections in the midst of a pandemic.,31949
1.28935E+18,negative,0.874620497,-0.033410668,1.247403264,2020-08-01 0:01,"Wuppertal, Nordrhein-Westfalen",1858,"1,286,695,778,304,630,000",72499331,"When adults claim that they can’t #WearAMask, just remember our pediatric patients who are dealing with #childhoodcancer &amp; have ALWAYS worn 😷 even before #COVID19. Time to start adulting...check out my friend from @mch_childrens, he can do it! Protect him please. #myHHS https://t.co/YRk1DbrkWV",353
1.28935E+18,neutral,1.75355947,-0.070263423,0.928919017,2020-08-01 0:01,Liberland,4977,FALSE,144225581,@realDonaldTrump NFL players will be permitted to use HCQ and Zinc as prophylactic for coronavirus by team and private doctors.   https://t.co/5gFBWjhh9a,0
1.28935E+18,positive,0.793494225,1.477713227,0.170876101,2020-08-01 0:01,,65,"1,289,282,579,380,790,000",898805504,"Stunning response from an infectious disease expert whom I have been supportive. You can’t be loquacious and willing to weigh in on EVERY aspect of American society (dating apps, baseball, etc.) during the pandemic, and suddenly fall mute when questioned about organized protests. https://t.co/ONC4uI6Cz6",3854
1.28935E+18,neutral,1.590878367,-0.357975751,0.962296307,2020-08-01 0:01,"Atlanta, GA",174,"1,288,974,264,604,000,000",1.25063E+18,At least during the 1918 pandemic they had cocaine in their soda,133384
1.28935E+18,neutral,2.210041761,0.668464005,0.292430341,2020-08-01 0:01,"Palo Alto, CA",692,"1,287,870,581,702,970,000",17027924,Do you think it’s important to wear a mask? Then vote for candidates who agree with you. #WearAMask #ThisNotThis #Election2020 https://t.co/CI4C1dYsnv,367
1.28935E+18,negative,1.348110318,-0.586091757,1.716782689,2020-08-01 0:01,Colorado,60,FALSE,51556432,"Same old same old? Pandemic gets us all.

numb - a short film // liv mcneil https://t.co/HQq4tmuPZS via @YouTube",0
1.28935E+18,negative,1.030415535,-0.776317418,2.144984722,2020-08-01 0:01,Robertsbridge and London,12134,"1,289,193,492,703,390,000",1568943824,"The failure to reprimand, let alone dismiss, Dominic Cummings — but instead to defend him — is the moment the government lost its moral authority to lead the country during this pandemic. What a pathetic shower.",6865
1.28935E+18,negative,1.331260562,-0.602155089,1.76558876,2020-08-01 0:01,"New York, USA",295,"1,289,347,953,363,220,000",9.42596E+17,"Bexar County reports 550 new cases, two more deaths from novel coronavirus https://t.co/XNPN3EwOHq",2
1.28935E+18,negative,0.689167798,-0.768717408,2.537909269,2020-08-01 0:01,Massachusetts,281,FALSE,1313171,And I thought Davis Square was bad at 10% *un*masked. Yikes. https://t.co/X6ftLJclyD,0
1.28935E+18,neutral,2.872363091,1.317733407,-0.747725248,2020-08-01 0:01,"Pennsylvania, USA",744,"1,289,323,058,637,880,000",486738418,"Here’s the verified @gofundme to help these boys

https://t.co/k2WpEUnhYC https://t.co/44PCYEgQlR",766
1.28935E+18,negative,1.086913228,-0.35844171,1.888270974,2020-08-01 0:01,"Geelong, Victoria",5,FALSE,240556560,@MotherJones Tragedy that a Congressman during a pandemic doesn’t understand the role of a Public Health Official!,0
1.28935E+18,negative,1.017882586,-0.701589763,2.414997339,2020-08-01 0:01,,708,"1,289,106,909,539,120,000",553873417,Just read this whole thing. My living nightmare. This is why I take social distancing so seriously. This is why you should too. https://t.co/4Occn5OLSX,5135
1.28935E+18,neutral,2.453133345,0.410057783,0.134398058,2020-08-01 0:01,Chromatica,252,"1,289,017,379,482,100,000",844411730,Cuba had a total of nine (9) new cases in the past day https://t.co/5TZ5BLHIow,4196
1.28935E+18,neutral,2.523736477,0.121670716,0.059632942,2020-08-01 0:01,,155,"1,289,188,335,722,930,000",1.16908E+18,Gov. Kemp to reopen Georgia World Congress Center to coronavirus patients next week https://t.co/L8XRynaV78,111
1.28935E+18,positive,0.080639914,1.751175046,-0.027184932,2020-08-01 0:01,zouie | AH | bts,756,FALSE,7.66952E+17,Aww look🥺 https://t.co/CTPZfCefAk,0
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:01,"Cardiff, Wales",518,"1,289,337,573,513,600,000",1370614454,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,negative,0.17522873,0.110055611,1.481210947,2020-08-01 0:01,,169,FALSE,444815253,We see your BS MoscowMitch. https://t.co/2zypBI39mC,0
1.28935E+18,negative,1.249940038,-0.807093084,2.623651266,2020-08-01 0:01,,240,"1,288,876,212,820,020,000",2911257475,"While the world in which C.A.P was born is unfortunate, this is a group that stands for turning tragedy into triumph. In the wise words of Chasing Spielberg’s producer— 'like a phoenix that rises through the ashes, so too does the human spirit' #film #indie #production #COVID19",2
1.28935E+18,negative,0.585766315,-0.36666429,1.428118348,2020-08-01 0:01,"Phoenix, AZ",3117,"1,289,350,095,826,110,000",1102379154,First degree murder..... https://t.co/wNkEjltiI5,1
1.28935E+18,negative,0.859130263,-0.318604738,1.024706483,2020-08-01 0:01,"Texas, USA",208,"1,288,573,155,733,250,000",8.02626E+17,do not look away. https://t.co/4v0Akz1avo,36008
1.28935E+18,neutral,2.403360605,0.422764808,-0.196074322,2020-08-01 0:01,Florida,1051,FALSE,18565128,Re: last tweet in this thread--&gt; d) All of the above. https://t.co/tWQNagvrma,0
1.28935E+18,negative,0.873887897,-1.17740643,3.547272205,2020-08-01 0:01,,155,FALSE,7.17813E+17,The democrats have murdered thousands. They should all be put in jail. https://t.co/XkxwhHWVMw,0
1.28935E+18,neutral,1.587453604,0.107404761,0.503250718,2020-08-01 0:01,,1310,FALSE,7.76422E+17,"@LionheartNYC @ScifStud @jgl61 @KattyKissem @Hope012015 Apparently should also be investing in Sanofi and Glaxo Smith Kline
https://t.co/5iaFF0DYKY https://t.co/BppRA26e3M",0
1.28935E+18,negative,1.242992759,-0.234429359,1.566554427,2020-08-01 0:01,"Des Moines, IA",56,"1,288,873,634,287,750,000",2204995920,"*Black Democrat dies during a pandemic*

Democrats: “Let’s have a huge indoor funeral.”

*Black Republican dies during a pandemic*

Democrats: “He deserved it for going to a huge indoor event.”",6300
1.28935E+18,negative,0.772209406,-0.53900367,2.317386389,2020-08-01 0:01,,309,"1,289,345,530,921,790,000",1623895178,"@OECTAprez @fordnation @Sflecce Masks are dangerous and do not protect one from getting covid, or from giving covid! Plus, the wearing of masks everywhere and by everyone is not based on science or common sense and has serious deleterious effects on our health.
https://t.co/7nwADRSu8y",4
1.28935E+18,neutral,2.819485188,0.898552895,-0.187164545,2020-08-01 0:01,"Seattle, WA",150,"1,288,915,454,568,700,000",133389536,Maha. CM visited Pune for supervising Corona Pandemic Control measures. We thought he will meet few doctors as well. How foolish we were. As per the Govt view doctors are doing nothing. Just extracting money.All the work is done by ministers and administrators. @OfficeofUT,590
1.28935E+18,negative,1.030415535,-0.776317418,2.144984722,2020-08-01 0:01,"Dundee, Scotland",46,"1,289,193,492,703,390,000",2413113385,"The failure to reprimand, let alone dismiss, Dominic Cummings — but instead to defend him — is the moment the government lost its moral authority to lead the country during this pandemic. What a pathetic shower.",6865
1.28935E+18,negative,0.910311222,-0.39969033,2.303367853,2020-08-01 0:01,"Croydon, Sydney",538,"1,289,120,700,842,810,000",33782945,"School strike week 102. The climate crisis doesn’t go on summer holiday, so we keep on protesting.
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4climate #flattenthecurve #FaceTheClimateEmergency https://t.co/xYUwHiu81B",2433
1.28935E+18,neutral,1.21212399,0.178488195,0.791104317,2020-08-01 0:01,,1241,"1,289,239,701,954,490,000",1043733734,"@NitaGhei @fightpaindaily @hope411adcock @Tootwisted40 @PainPtFightBack @urbanfatbiker @CMerandi Europe's Pain Fed in '17 answers CDC: ""Unnecessarily strict rules &amp; regs have created an impediment to providing adequate access...to certain controlled meds. The negative perception about controlled drugs among medical professionals and patients has limited their rational use.""",5
1.28935E+18,neutral,1.691449642,-0.197929531,1.127512693,2020-08-01 0:01,"Pennsylvania, USA",6905,"1,289,184,968,879,390,000",7.11607E+17,"Listen, I am not a law school student or a lawyer, but simply an everyday student of the law. If you have to wear a mask, faceshield, gloves and/or an adult diaper to take a test that is not even a true measure of knowledge, that’s just hazing people. Legal field, get it together",1
1.28935E+18,neutral,2.629706621,1.208930492,-0.470131099,2020-08-01 0:01,,1827,"1,289,323,058,637,880,000",14129623,"Here’s the verified @gofundme to help these boys

https://t.co/k2WpEUnhYC https://t.co/44PCYEgQlR",766
1.28935E+18,negative,0.853178799,-0.020320743,1.984713197,2020-08-01 0:01,,9,"1,289,265,257,949,450,000",275432530,"The fake news media doesn't want you to see this clip, so let's drive them crazy and make it go viral!!! https://t.co/nKtoOQxxcY",31064
1.28935E+18,negative,0.892885149,-0.255981296,2.083721876,2020-08-01 0:01,USA,3572,FALSE,1.25558E+18,"@thehill MISREPRESENTATION

As always, Trump misrepresents reality. The Republicans are looking for a short-term extension of unemployment benefits which Democrats are looking for a plan that goes beyond that given the pandemic is still happening!

https://t.co/aSO4mVGNhw",0
1.28935E+18,neutral,1.518197775,0.005021334,1.35187912,2020-08-01 0:01,,218,"1,289,276,374,230,790,000",4786609514,"trump's attacks on USPS -- during a pandemic and BEFORE the 2020 election -- are a DISGRACE.

Retweet if you agree that #TrumpMailsItIn.",5043
1.28935E+18,positive,1.138509631,2.479693651,-0.302182645,2020-08-01 0:01,"Florida, USA",58,"1,289,299,030,325,860,000",8.82312E+17,I am taking #Hydroxychloroquine to treat my coronavirus diagnosis. It is what was decided as the best course of action between my doctor and me--not by government bureaucrats. How long until the tech tyrants censor this tweet? https://t.co/dzAYAXiQ8p,18174
1.28935E+18,neutral,1.614526391,-0.231780112,0.741980672,2020-08-01 0:01,"Pennsylvania, USA",122,"1,289,326,000,333,960,000",1926855920,"""Lockdowns could have long-term effects on children’s health""
Who would have guessed that ... https://t.co/rFzXGberuG",182
1.28935E+18,positive,0.554397881,3.75431633,-0.049653798,2020-08-01 0:01,"Davidson, NC",9002,"1,289,348,107,797,320,000",7.42355E+17,"It is a great day in Cat Country! We got 3️⃣ commitments in one day, all of them are absolute BALLERS! 

One TE and one DE from our great state of NC! As well as a lockdown DB from Utah! This #CATPACK21 class is going to be special. #WE

us right now⬇️ https://t.co/5hX2aRNFd7",3
1.28935E+18,negative,0.794459224,-0.186062306,1.929383993,2020-08-01 0:01, Land of Entrapment,1045,"1,289,349,710,977,700,000",318371426,"The Governor’s hypocrisy, sadly, isn’t surprising. This is the politician who felt it necessary to go jewelry shopping, while locking down &amp; preventing the rest of the state from going to work and school. Now, she’s trying to stomp out political voices she disagrees with. #NMsen https://t.co/wMkKoV5EZZ",1
1.28935E+18,negative,0.650873125,-0.17084083,2.102761745,2020-08-01 0:01,PGH to PHL ,317,FALSE,1.25779E+18,@_ItsMarisWorld_ Philly is holding to social distancing standards better than most locations and we still have roughly 25% of our population just doing whatever they feel like... we’re screwed,0
1.28935E+18,neutral,1.826120019,0.434179336,0.598257124,2020-08-01 0:01,Living Out Loud,1296,"1,289,327,884,180,610,000",870773630,"⚠️ If you are in the vicinity of this tweet, please step back lest you be hit by a lightning bolt.⚡️ https://t.co/bb8LnslP2v",14
1.28935E+18,positive,1.796293736,1.835788727,-0.41607964,2020-08-01 0:01,Caribbean,1605,"1,289,344,181,303,820,000",2575830003,"They're coming home! 🌎🪂

On Aug. 1, astronauts @AstroBehnken and @Astro_Doug will depart the @Space_Station on @SpaceX's Crew Dragon spacecraft after a more than 60-day stay in space. Take a look at this recap of their #LaunchAmerica mission: https://t.co/l5xc6yQDn4 https://t.co/paA05rPwr2",3739
1.28935E+18,neutral,1.590878367,-0.357975751,0.962296307,2020-08-01 0:01,"London, England",575,"1,288,974,264,604,000,000",1673944422,At least during the 1918 pandemic they had cocaine in their soda,133384
1.28935E+18,neutral,2.112847805,-0.681188703,1.78466475,2020-08-01 0:01,,12,FALSE,1.1363E+18,Tammy Duckworth Wants to Know WTF Are We Supposed to Do With Our Kids During COVID? https://t.co/yC982B3x09 via @YahooNews,0
1.28935E+18,neutral,2.548805237,1.518817306,-0.335098535,2020-08-01 0:01,"Hayward, CA",61,"1,288,672,999,114,180,000",1.01653E+18,My 15 year old nephew from Chicago built his own gaming system during the pandemic. Even allows him to play PS4 games. Super dope https://t.co/Itn9twF1Xj,39590
1.28935E+18,neutral,2.030745268,0.749575853,0.02511902,2020-08-01 0:01,"Buninyong, Victoria, Australia",189,"1,289,137,325,172,120,000",36323437,"Hang on! 

Is this you? https://t.co/6GO2uJe4X3 https://t.co/jqsuOls5Gq",345
1.28935E+18,negative,0.554645598,0.163348556,2.535906315,2020-08-01 0:01,,1916,"1,289,323,521,357,660,000",160132829,"Tim Smith March - July 30 2020
“Dictator Dan has gone mad with power. We have rights! You can’t just lock us all down.”

Tim Smith July 31st 2020
“Why aren’t people locking down? Why isn’t the Premier using his power? Ankle bracelets!”

#springst #COVIDVIC19 #DimTim https://t.co/ko8AYY9mSr",518
1.28935E+18,positive,1.458883047,2.769392729,-0.367034435,2020-08-01 0:01,United States,2861,FALSE,3309619924,"Congressman Gohmert, that is certainly a decision between you and your doctors. We agree, our best wishes for a speedy recovery.  🙏🙏 https://t.co/LM6N17xcVU",0
1.28935E+18,positive,0.971796215,4.136697292,-1.008059859,2020-08-01 0:01,,6560,"1,289,314,648,269,830,000",4041857782,Amazing. Great work by mosques again! https://t.co/lPRsVVajGq,98
1.28935E+18,positive,1.429400563,2.74250865,-0.63855356,2020-08-01 0:01,,173,"1,289,342,864,002,960,000",2896866933,"⭐️⭐️BREAKING NEWS⭐️⭐️ Two meters social distancing ONLY possible with 12 students in a standard portable classroom.

16 desks gives 1.8 meters; 20 desks gives 1.5 m; 25 desks gives 91 cm. This is with NO FURNITURE. Thanks to licensed architect @patrickluckie for creating this. https://t.co/3JWfTMTP6j",981
1.28935E+18,neutral,2.75974226,0.112842657,0.613154173,2020-08-01 0:01,"Georgia, USA",174,"1,289,350,130,982,880,000",625101594,"Plans for #school this year are changing by the minute. #FOX5News is here to answer your questions about #CoronaVirusandtheClassroom, TOMORROW at 5p.
#COVID19 
#fox5atl https://t.co/lYB06lIBvF",2
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:01,Philadelphia,436,"1,289,337,573,513,600,000",386513005,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,negative,0.734421194,-0.264053017,2.004635096,2020-08-01 0:01,Sweden,785,"1,279,436,680,051,680,000",763108555,"This pandemic has exposed &amp; sharpened many of the inequalities disabled people experience.

July is #DisabilityPrideMonth so let's celebrate disabled voices, give us a platform &amp; pay us for our expertise.

It's time to #AdaptTheFeed &amp; educate yourself about disability rights ⬇️",566
1.28935E+18,neutral,2.556644201,1.863783717,0.090453424,2020-08-01 0:01,"Franklin Park, IL",63,FALSE,1013988163,Do you need a plan for dealing with water in your home's basement or crawl space. We can help! Call us today at 1-800-STAY-DRY or visit our website to schedule an appointment: https://t.co/Y2Y0kBxAYv https://t.co/8piRqSSK9X,0
1.28935E+18,positive,0.354922742,1.926488638,0.825390995,2020-08-01 0:01,"Los Angeles, CA",1249,FALSE,1.00056E+18,Remains one of the most exciting ongoing projects IMO https://t.co/bENk6iM6fD,0
1.28935E+18,neutral,1.921518803,1.163605809,-0.10633146,2020-08-01 0:01,,10,"1,289,189,515,320,460,000",8.39483E+17,"Tickle me pink but $RVV looks to be going to phase 3 trails after approval.   #COVID19 

https://t.co/LK166rxX2v",7
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:01,"California, USA",201,"1,289,337,573,513,600,000",7.79767E+17,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,positive,1.748043299,6.891500473,-1.866676092,2020-08-01 0:01,"Vancouver, British Columbia",6878,FALSE,21935267,"Happy BC Day weekend to all of our member organizations, thank you for all you do to support over 800,000 sport participants in our great province! #PoweredBySportBC #StaySafe #WearAMask https://t.co/dDbZVdv93s",1
1.28935E+18,neutral,2.620711088,-0.628580093,0.893473506,2020-08-01 0:01,NE England,14014,FALSE,271625720,Martin Rowson on the last-minute lockdown in the north of England — cartoon https://t.co/kre4gLaNpU,3
1.28935E+18,negative,0.657319546,0.199584037,1.425191164,2020-08-01 0:01,South of England.,4011,"1,289,340,592,523,110,000",3043493192,Again ... we get the leaders we deserve I’m afraid https://t.co/o0gKSf0ro1,2
1.28935E+18,neutral,1.61097765,1.303151727,1.073933959,2020-08-01 0:01,"Bastrop & Matagorda TX, USA",2379,"1,289,181,086,581,310,000",1095314306,"SAY NO TO MAIL IN VOTING!!
VOTE IN PERSON!!
MAKE SURE OUR VOTE COUNTS!!
WEAR A MASK IF IT MAKES YOU FEEL BETTER! VOTE IN PERSON!! NO MAIL IN VOTING!!",202
1.28935E+18,neutral,1.419617653,0.90771246,0.715859294,2020-08-01 0:01,US,1562,FALSE,9.91008E+17,"@thehill The latest stop in the Traveling Typhoid Trump Show is Tampa, one of Florida's biggest #covid19 hotspots....",0
1.28935E+18,negative,0.853777468,0.352042556,2.122428179,2020-08-01 0:01,Canada,815,FALSE,552281423,"@CNN This is a poor plan; expect the same problems with the #NFL. Leagues that are getting it right are the @NBA and @NHL, the latter, playing entirely here in Canada🇨🇦 
#MLB and NFL should have been more creative, and safe #sports #COVID19",0
1.28935E+18,negative,1.242992759,-0.234429359,1.566554427,2020-08-01 0:01,"Illinois, USA",519,"1,288,873,634,287,750,000",16428036,"*Black Democrat dies during a pandemic*

Democrats: “Let’s have a huge indoor funeral.”

*Black Republican dies during a pandemic*

Democrats: “He deserved it for going to a huge indoor event.”",6300
1.28935E+18,negative,0.987268746,-0.413703889,2.427190304,2020-08-01 0:01,,256,FALSE,60505699,"@laughing_tyger @cameraman1961 @businessinsider And yet #HermanCain DIED OF #COVID19 #TrumpVirus because he went to the #Tulsa #TrumpDeathRally WITHOUT A MASK

I ask WHY he would WANT to be #DyingForTrump ?

He just abandoned his intelligence to please #DerangedDonald #Trump

That's what happens when you're in #Cult45 https://t.co/ibvWLqIv39",0
1.28935E+18,negative,1.133267879,-0.872572243,1.953517318,2020-08-01 0:01,,7,"1,288,927,738,464,810,000",1.20175E+18,"Reminder →  Democrats voted against my bill that would hold China and other countries accountable for hacking America's COVID vaccine research.

China is a threat. What will it take for Democrats to admit it and to act on it? https://t.co/YqiwkFhLHu",850
1.28935E+18,negative,1.50574708,-0.825266361,1.693735838,2020-08-01 0:01,"Texas, USA",36,"1,289,325,820,930,990,000",7.93992E+17,"If this isn’t about politics, then why not take into account the overwhelming consensus of pediatricians that kids should be in school? Shouldn’t the focus be on ensuring in-person learning is done safely, w/precautions? That’s what experts say, and the Governor is listening. https://t.co/OomKBoOBRs",673
1.28935E+18,positive,3.128611326,4.575072289,-1.971167445,2020-08-01 0:01,worldwide,39,FALSE,3936341434,"Now live @Wicked John - Houselovers On Air - episode 060 - COVID FREE - (techno, deeptechno and progressive)   https://t.co/8iI74wSqLk #houselovers #fm #love #house #radio #house #techno #deep",0
1.28935E+18,negative,0.974581122,-0.80879432,3.028869867,2020-08-01 0:01,"Indiana, USA",136,"1,289,349,241,479,940,000",1.28822E+18,"Is your doctor Donald Trump?

Look forward to you jumping on TV in a few weeks like one of those idiots kneeling before a televangelist.

""Trump healed me! I am alive because of Trump."" https://t.co/AorLxPXQnu",159
1.28935E+18,neutral,1.164113283,-0.319027722,0.858504415,2020-08-01 0:01,"California, USA",1864,FALSE,1.12E+18,This is what Trump calls alternative facts. https://t.co/Fw7eFObbH4,0
1.28935E+18,positive,1.226766229,1.844013333,0.301218987,2020-08-01 0:01,"Taiping, Malaysia",312,"1,289,128,720,993,850,000",2365415059,Almighty. Accept our good deeds &amp; acts of sacrifice. Wipe away our sins &amp; forgive our shortcomings on this Day of Sacrifice. Grant us patience as we face a different world due to the pandemic. Only You know what lies ahead. Keep our hearts light as we entrust our affairs to You!,5110
1.28935E+18,positive,1.111661077,1.275453568,-0.36294803,2020-08-01 0:01,,226,"1,289,340,920,358,260,000",202163542,THIS 👇.  #wearamask 😷 https://t.co/OZr6kNiVSf,387
1.28935E+18,negative,1.621475935,-0.345882624,1.903970718,2020-08-01 0:01,"New Haven, CT",1288,FALSE,289717219,"Life update: After being furloughed then brought back, I was laid off last week as part of severe cuts at SagaCity Media.

Like half the country at this point, I’m on the market—for writing/editing/communications work, freelance or otherwise. Wear a mask and keep in touch🤷‍♂️ https://t.co/GaYBfPKxMj",2
1.28935E+18,neutral,0.700488389,0.397182584,0.684714079,2020-08-01 0:01,Denver,302,"1,289,338,851,794,660,000",271201264,Cool now do abortion https://t.co/PPWPI3hG96,104
1.28935E+18,negative,1.720001101,-1.000633836,1.830935836,2020-08-01 0:01,,1649,"1,289,196,885,740,320,000",2391614580,"The Trump Administration made a decision not to fight the pandemic because it was an ""effective political strategy"" against Democrats.

Let's call it what it is and stop playing around.

Genocide.

This is genocide.

1/

https://t.co/W5NTysgv62",1928
1.28935E+18,neutral,1.559996605,-0.653264284,1.06579411,2020-08-01 0:01,"Ohio, USA",104,"1,289,216,026,689,720,000",1.28355E+18,"Coronavirus: Face masks could increase risk of infection, medical chief warns | The Independent https://t.co/1qYcXPlP0l",355
1.28935E+18,positive,0.607321858,1.217015624,-0.003753195,2020-08-01 0:01,"Victoria, British Columbia",31,"1,288,843,685,547,980,000",1056771038,Agreed! https://t.co/KghTThX6Xo,16
1.28935E+18,negative,0.853178799,-0.020320743,1.984713197,2020-08-01 0:01,Merica,141,"1,289,265,257,949,450,000",610417930,"The fake news media doesn't want you to see this clip, so let's drive them crazy and make it go viral!!! https://t.co/nKtoOQxxcY",31064
1.28935E+18,negative,0.596991837,-0.413202852,2.505900383,2020-08-01 0:01,,76,"1,288,877,907,008,420,000",8.86956E+17,"You've probably already heard this a million times but hey! THIS IS REALLY, REALLY SCARY. Not just for small businesses that rely on USPS for lower rates. Not just for general, every day mail. Not just for mailing in ballots during a pandemic. This affects EVERYONE. https://t.co/YaC2qfMm2L",30854
1.28935E+18,negative,1.379575491,-1.084665775,2.440671206,2020-08-01 0:01,Earth,1138,"1,289,168,580,479,710,000",1.11596E+18,"I don't know who needs to hear this but:

Landlord can't pay mortgage on second property ➡️ lose their investment, which they made knowing risks. *Still have a place to live.*

Renter can't pay rent ➡️ *becomes homeless during a pandemic.*

THESE ARE NOT THE SAME PROBLEM.",13734
1.28935E+18,negative,0.857316852,-0.37342611,2.026370049,2020-08-01 0:01,Australia,18,FALSE,277822303,"@TeaSpillYT ‘HoW DO i KeEp gEttInG SiCk?’ 

I don’t know mf, it’s not like the worlds been in a pandemic for the last nine months or anything https://t.co/MqqLVAINAn",1
1.28935E+18,negative,0.414142758,-0.686647415,2.471984148,2020-08-01 0:01,"Ahmadabad City, India",54,"1,289,145,453,649,580,000",9.21402E+17,Unnecessary paranoia. COVID doesn’t spread through food. https://t.co/Rl0jxK16Wn,5196
1.28935E+18,neutral,1.751391292,0.225019455,0.645398796,2020-08-01 0:01,,143,"1,288,080,385,172,110,000",2464705933,Quezon City Jail in the time of pandemic. https://t.co/ps1ycrgV6S,7566
1.28935E+18,neutral,1.873276234,1.233981133,0.228227377,2020-08-01 0:01,,40,"1,289,206,984,080,680,000",95810970,"“It is in the public health interest of K-12 children to be back in school....we need to get on with it.” - Dr Redfield, CDC Chief 

Keeping schools closed for in person learning is purely political. It’s obvious. And a lot of people need to stop lying about that.",584
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:01,"Texas, USA",31,"1,289,337,573,513,600,000",9.51682E+17,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,negative,0.606075466,0.694799662,0.952884614,2020-08-01 0:01,"Temecula, CA",21359,FALSE,8.31159E+17,"@Fix8d2020 @equality0114 @FlowerAndIris1 @lfm_gojoe @steelerschic_85 @TCRG2012 @phinandme @CornerTabernacl @Jefiner68 @CodyIsAGoodBoy @goodbadugly88 @JoeBiden @BatNat007 @Costavjw @sputniker3 @oh_ladyjames @usambovu @natemax @MohrMiles1 @DemCast_Vote @fake_biden @brianlewis3282 @Kelleyrose20 @MissLynds82 @gschweitzer @Tishbowles122 @sherrybolley @BrenSumner @bjvoos @elevenstars @maryellen622 @marycodd @NancyMo268 @mary_p_ryan @NeeceRaeLoveJoy @rcknrllmom @SAndrewsw @HewittNewton @fightNresist @BradResist @BrainMomma Well he is social distancing, now. And he chose casket. https://t.co/fcnQYsvCDF",6
1.28935E+18,neutral,1.384037971,0.640513957,0.020130532,2020-08-01 0:01,,28,"1,289,164,936,711,560,000",1.02768E+18,aye I did that too where my 100k likes at https://t.co/VXA8XULOxz,74
